"Symbol","ListedDate","ReturnRate"
"605007","2020-11-10","0.440040"
"605008","2020-08-21","0.440228"
"605009","2020-09-11","0.439929"
"605018","2020-09-29","0.440329"
"605050","2020-09-24","0.440367"
"605055","2021-01-29","0.439834"
"605058","2020-10-21","0.439934"
"605066","2020-08-07","0.440120"
"605068","2020-11-23","0.439793"
"605077","2021-02-09","0.440054"
"605081","2021-02-09","0.342263"
"605088","2020-08-17","0.439949"
"605099","2020-09-30","0.439767"
"605100","2020-08-11","0.440020"
"605108","2020-07-16","0.440120"
"605111","2020-09-28","0.439980"
"605116","2020-09-21","0.439665"
"605118","2020-07-30","0.439655"
"605123","2020-08-25","0.440158"
"605128","2020-09-15","0.440154"
"605136","2020-09-29","0.439902"
"605151","2020-12-15","0.440174"
"605155","2020-12-31","0.439773"
"605158","2020-08-05","0.439766"
"605166","2020-06-18","0.439716"
"605168","2020-05-28","0.439954"
"605169","2020-10-30","0.354635"
"605177","2020-11-25","0.440090"
"605178","2020-08-21","0.440056"
"605179","2020-12-28","0.439739"
"605183","2020-12-07","0.440195"
"605186","2020-12-22","0.440141"
"605188","2020-07-28","0.440860"
"605198","2020-09-18","0.439474"
"605199","2020-07-10","0.439306"
"605218","2020-09-28","0.440292"
"605222","2020-07-31","0.440043"
"605228","2021-01-20","0.439728"
"605255","2020-08-25","0.439968"
"605258","2020-12-03","0.440136"
"605266","2020-12-01","0.439978"
"605277","2021-01-06","0.440118"
"605288","2020-06-01","0.440004"
"605299","2020-12-15","0.440165"
"605318","2020-08-03","0.440031"
"605333","2020-08-18","0.439623"
"605336","2020-10-19","0.440099"
"605337","2021-02-08","0.440120"
"605338","2020-10-12","0.440252"
"605358","2020-09-11","0.439024"
"605366","2020-08-12","0.439880"
"605368","2021-01-29","0.439840"
"605369","2020-09-16","0.440126"
"605376","2020-12-08","0.439692"
"605377","2020-12-28","0.305421"
"605388","2020-08-18","0.440060"
"605398","2021-01-21","0.440043"
"605399","2020-08-04","0.439970"
"605500","2020-12-22","0.440169"
"688001","2019-07-22","1.287716"
"688002","2019-07-22","1.510000"
"688003","2019-07-22","0.858824"
"688004","2020-06-12","3.407369"
"688005","2019-07-22","0.860631"
"688006","2019-07-22","0.991250"
"688007","2019-07-22","1.219429"
"688008","2019-07-22","2.020968"
"688009","2019-07-22","1.097436"
"688010","2019-07-22","0.929818"
"688011","2019-07-22","0.842216"
"688012","2019-07-22","1.793175"
"688013","2020-09-28","1.186359"
"688015","2019-07-22","1.342398"
"688016","2019-07-22","2.424183"
"688017","2020-08-28","0.680833"
"688018","2019-07-22","1.062460"
"688019","2019-07-22","4.001531"
"688020","2019-07-22","0.876392"
"688021","2019-11-06","0.269010"
"688022","2019-07-22","0.946103"
"688023","2019-11-05","0.399292"
"688025","2019-10-31","0.337437"
"688026","2020-01-22","2.235901"
"688027","2020-07-09","9.239082"
"688028","2019-07-22","1.098951"
"688029","2019-07-22","1.106959"
"688030","2019-09-30","1.127255"
"688033","2019-07-22","0.967599"
"688036","2019-09-30","0.644381"
"688037","2019-12-16","1.391546"
"688039","2019-12-11","0.540808"
"688050","2020-07-29","6.168405"
"688051","2020-03-20","1.302893"
"688055","2020-08-17","7.073770"
"688056","2020-09-02","0.911290"
"688057","2020-11-11","0.701238"
"688058","2019-11-01","0.263556"
"688059","2021-02-08","1.324077"
"688060","2020-07-10","4.680459"
"688063","2020-12-30","3.201607"
"688065","2020-08-12","0.176471"
"688066","2019-07-22","1.759420"
"688068","2019-09-30","1.406314"
"688069","2020-07-22","0.513393"
"688070","2021-02-10","1.375216"
"688077","2020-07-22","1.173495"
"688078","2019-12-30","1.264937"
"688080","2020-02-12","3.831705"
"688081","2020-01-06","0.869195"
"688085","2020-04-09","0.717557"
"688086","2020-02-26","2.640763"
"688088","2019-07-22","1.269737"
"688089","2019-12-19","0.931799"
"688090","2020-02-17","2.630127"
"688093","2020-09-30","0.622222"
"688095","2020-09-08","0.296566"
"688096","2020-04-09","1.025802"
"688098","2019-10-28","3.182955"
"688099","2019-08-08","2.723636"
"688100","2020-01-21","1.924528"
"688101","2019-11-15","0.489595"
"688106","2020-06-16","1.514858"
"688108","2019-10-30","2.177396"
"688111","2019-11-18","1.755124"
"688116","2019-09-25","2.211875"
"688118","2019-12-04","0.607807"
"688122","2019-07-22","2.666000"
"688123","2019-12-23","1.391880"
"688126","2020-04-20","1.804627"
"688127","2020-09-21","1.260221"
"688128","2019-11-05","0.432677"
"688129","2020-10-23","1.233903"
"688133","2020-10-30","0.485496"
"688135","2020-11-11","2.977735"
"688136","2020-12-14","0.836543"
"688138","2019-11-20","1.226651"
"688139","2019-10-25","0.962009"
"688155","2020-08-11","1.115295"
"688156","2020-09-22","0.841609"
"688157","2020-06-09","1.668213"
"688158","2020-01-20","1.195305"
"688159","2020-01-23","1.781818"
"688160","2020-11-12","1.804818"
"688165","2020-07-15","3.878740"
"688166","2019-11-08","1.408340"
"688168","2019-09-06","2.165260"
"688169","2020-02-21","0.844571"
"688177","2020-02-21","0.837607"
"688178","2020-01-14","1.028968"
"688179","2020-10-26","1.319094"
"688180","2020-07-15","1.720721"
"688181","2020-01-06","0.393588"
"688185","2020-08-13","0.874541"
"688186","2020-02-11","2.101981"
"688188","2019-08-08","2.556139"
"688189","2020-03-26","0.862908"
"688196","2019-11-21","0.184952"
"688198","2019-12-09","0.494088"
"688199","2019-11-05","0.064187"
"688200","2020-02-18","2.165534"
"688202","2019-11-05","0.710843"
"688208","2020-02-13","2.041872"
"688215","2020-08-28","1.603225"
"688218","2019-12-11","0.847350"
"688219","2020-11-18","3.734620"
"688221","2020-10-28","0.459024"
"688222","2020-04-16","1.294347"
"688228","2020-03-27","0.519744"
"688229","2020-08-17","0.840018"
"688233","2020-02-21","2.597600"
"688256","2020-07-20","2.298649"
"688258","2019-12-09","1.083805"
"688266","2020-01-23","1.209419"
"688268","2019-12-26","1.346570"
"688277","2020-07-07","6.142857"
"688278","2020-01-17","3.283981"
"688286","2020-08-10","2.693952"
"688288","2019-11-06","0.250900"
"688289","2020-08-28","1.299128"
"688298","2020-02-05","5.869647"
"688299","2019-11-06","0.302699"
"688300","2019-11-15","0.612903"
"688301","2020-09-18","0.338629"
"688308","2020-12-10","0.766986"
"688309","2020-07-14","2.397338"
"688310","2019-12-03","0.251714"
"688311","2020-07-31","2.289081"
"688312","2020-06-08","2.108740"
"688313","2020-08-12","2.690388"
"688317","2021-01-18","0.732531"
"688318","2020-04-27","0.874127"
"688321","2019-08-12","3.665198"
"688330","2020-10-15","0.229740"
"688333","2019-07-22","0.949394"
"688335","2020-08-17","0.408914"
"688336","2020-07-22","0.919801"
"688338","2020-08-06","2.379940"
"688339","2020-08-10","1.441226"
"688350","2021-01-28","0.940353"
"688356","2020-08-26","2.322972"
"688357","2019-12-04","-0.021488"
"688358","2019-12-03","0.020384"
"688360","2020-06-02","1.937898"
"688363","2019-11-06","0.780707"
"688365","2020-04-29","2.521296"
"688366","2019-10-30","0.464754"
"688368","2019-10-14","0.841214"
"688369","2019-10-31","0.556995"
"688377","2020-07-08","1.436054"
"688378","2020-09-03","0.512546"
"688379","2020-08-19","1.992253"
"688386","2020-10-16","1.835995"
"688388","2019-07-22","1.004954"
"688389","2019-11-05","1.157143"
"688390","2020-09-04","2.559188"
"688393","2020-08-20","0.979058"
"688396","2020-02-27","2.282031"
"688398","2020-02-11","2.524046"
"688399","2019-12-05","0.173151"
"688408","2020-08-28","0.844039"
"688418","2020-07-22","1.584000"
"688466","2020-05-08","1.125152"
"688488","2020-07-20","1.210150"
"688500","2020-07-16","2.186495"
"688505","2020-06-19","3.134078"
"688508","2020-07-22","3.676678"
"688510","2020-12-16","3.550796"
"688513","2020-09-02","0.684400"
"688516","2020-05-21","1.671821"
"688518","2020-06-22","2.357234"
"688519","2020-08-18","0.888037"
"688520","2020-06-22","1.849844"
"688521","2020-08-18","2.841163"
"688526","2020-09-22","1.701454"
"688528","2020-07-01","1.864078"
"688529","2020-11-09","2.915842"
"688536","2020-09-21","0.771671"
"688550","2020-09-02","0.118449"
"688551","2020-09-10","0.331049"
"688555","2020-06-23","3.124166"
"688556","2020-08-07","2.403886"
"688557","2020-12-02","1.373646"
"688558","2020-06-30","1.550374"
"688559","2020-09-09","1.195055"
"688560","2020-12-24","1.097038"
"688561","2020-07-22","1.380570"
"688566","2020-05-18","0.929084"
"688567","2020-07-17","0.758491"
"688568","2020-07-08","4.383714"
"688569","2020-08-31","0.528940"
"688571","2020-12-11","1.742964"
"688577","2020-09-16","0.851494"
"688578","2020-12-02","0.695996"
"688579","2020-07-17","2.719212"
"688580","2020-07-21","1.678307"
"688585","2020-09-28","5.566265"
"688586","2020-07-31","2.929893"
"688588","2020-05-11","2.649260"
"688589","2020-07-22","3.414852"
"688590","2020-12-07","1.512582"
"688595","2020-09-28","1.752410"
"688596","2020-08-20","1.112317"
"688598","2020-05-18","0.926483"
"688599","2020-06-10","1.109069"
"688600","2020-07-03","1.316129"
"688607","2021-02-01","2.662215"
"688608","2020-12-16","1.233603"
"688617","2021-01-07","2.451786"
"688618","2020-12-30","0.794894"
"688628","2021-02-01","2.746729"
"688656","2021-01-13","0.815088"
"688658","2020-12-24","0.298851"
"688665","2021-02-09","1.218083"
"688668","2020-12-21","1.236672"
"688669","2021-01-25","0.428377"
"688678","2020-12-23","0.599446"
"688679","2020-12-25","0.578423"
"688680","2021-01-22","2.116957"
"688686","2020-12-31","1.762135"
"688687","2021-02-08","1.212856"
"688689","2021-01-27","1.289079"
"688698","2020-12-29","0.862326"
"688699","2020-12-18","1.185272"
"688777","2020-11-24","2.040302"
"688788","2020-10-22","1.070068"
"688819","2021-01-18","0.471165"
"688981","2020-07-16","2.019665"
"689009","2020-10-29","1.032735"
"900901","1992-02-21","0.248765"
"900902","1992-07-01","0.253712"
"900903","1992-07-22","0.073620"
"900904","1992-07-22","0.052632"
"900905","1992-07-28","0.067480"
"900906","1992-07-28","0.009599"
"900907","1992-07-28","0.130582"
"900908","1992-08-20","0.002130"
"900909","1992-08-28","-0.091900"
"900910","1993-01-18","0.260304"
"900911","1993-05-31","0.191168"
"900912","1993-07-26","0.000000"
"900913","1993-09-28","0.210526"
"900914","1993-10-18","0.186709"
"900915","1993-11-15","0.363380"
"900916","1993-11-19","0.685615"
"900917","1993-12-08","0.285714"
"900918","1993-12-10","0.875000"
"900919","1993-12-15","0.242854"
"900920","1993-12-28","0.525813"
"900921","1993-12-28","0.184510"
"900922","1993-12-31","0.529927"
"900923","1994-01-05","0.800000"
"900924","1994-01-18","0.619048"
"900925","1994-01-31","0.000000"
"900926","1994-03-15","0.005025"
"900927","1994-03-30","0.031008"
"900928","1994-04-29","0.008065"
"900929","1994-09-28","0.394444"
"900930","1994-10-20","0.439394"
"900931","1994-11-10","0.056604"
"900932","1994-11-22","0.230539"
"900933","1994-12-09","-0.184549"
"900934","1994-12-15","-0.074286"
"900935","1995-07-27","0.010830"
"900936","1995-10-20","-0.014925"
"900937","1996-04-22","0.018062"
"900938","1996-04-30","0.030534"
"900939","1996-06-28","0.048649"
"900940","1996-07-26","0.000000"
"900941","1996-08-09","0.002255"
"900942","1996-11-22","0.078355"
"900943","1997-01-08","0.187500"
"900945","1997-06-26","0.140426"
"900946","1997-06-17","0.141079"
"900947","1997-08-05","0.108545"
"900948","1997-08-08","0.153941"
"900949","1997-09-23","0.011561"
"900950","1997-10-16","-0.007692"
"900951","1997-10-21","-0.003215"
"900952","1998-05-19","0.057143"
"900953","1998-06-24","-0.007246"
"900955","1999-01-18","0.007143"
"900956","1999-07-15","0.292929"
"900957","2000-07-28","0.325000"
